bus_number,bus_type,source,destination,departure_time,arrival_time,ticket_price_rs,available_seats,distance_km
TNSTC-VLR-10582,Express,Vellore,Kanyakumari,07:30,16:43,622,38,415
TNSTC-SLM-10583,Express,Salem,Trichy,09:00,13:05,276,10,184
TNSTC-TIR-10584,AC Sleeper,Tiruvannamalai,Ariyalur,10:00,16:58,471,12,314
TNSTC-PER-10585,Ultra Deluxe,Perambalur,Pudukkottai,20:30,22:06,108,42,72
TNSTC-TNV-10586,Ultra Deluxe,Tirunelveli,Ariyalur,06:00,14:26,570,25,380
TNSTC-ERD-10587,Deluxe,Erode,Thoothukudi,23:30,12:06,850,35,567
TNSTC-RAM-10588,Super Fast,Ramanathapuram,Ariyalur,21:30,06:07,582,27,388
TNSTC-SIV-10589,Ultra Deluxe,Sivaganga,Erode,06:30,18:40,822,28,548
TNSTC-ARI-10590,Deluxe,Ariyalur,Krishnagiri,23:00,07:18,561,35,374
TNSTC-CHN-10591,Ultra Deluxe,Chennai,Kanyakumari,20:00,04:10,552,42,368
TNSTC-SLM-10592,Deluxe,Salem,Mayiladuthurai,15:30,01:19,663,44,442
TNSTC-TNI-10593,Super Fast,Theni,Ramanathapuram,03:30,05:26,130,24,87
TNSTC-CHE-10594,Express,Chengalpattu,Perambalur,12:00,14:01,136,36,91
TNSTC-TNI-10595,AC Sleeper,Theni,Erode,03:00,07:46,322,15,215
TNSTC-CHE-10596,Non AC Seater,Chengalpattu,Thanjavur,02:30,04:18,121,31,81
TNSTC-VIR-10597,AC Sleeper,Virudhunagar,Tenkasi,17:00,21:26,300,36,200
TNSTC-KAR-10598,Ultra Deluxe,Karur,Dindigul,03:00,11:16,558,37,372
TNSTC-SIV-10599,Ultra Deluxe,Sivaganga,Vellore,07:00,19:40,855,13,570
TNSTC-PUD-10600,Ultra Deluxe,Pudukkottai,Chengalpattu,23:00,06:45,523,14,349
TNSTC-PUD-10601,Super Fast,Pudukkottai,Trichy,01:00,05:53,330,14,220
TNSTC-TIR-10602,AC Sleeper,Tiruppur,Tenkasi,17:00,04:44,792,20,528
TNSTC-TNJ-10603,Deluxe,Thanjavur,Trichy,08:30,19:03,712,39,475
TNSTC-TIR-10604,Deluxe,Tiruvarur,Kanyakumari,02:00,06:12,283,15,189
TNSTC-THO-10605,AC Sleeper,Thoothukudi,Trichy,21:30,08:51,766,11,511
TNSTC-TNJ-10606,AC Sleeper,Thanjavur,Mayiladuthurai,19:30,08:47,897,32,598
TNSTC-PUD-10607,Super Fast,Pudukkottai,Coimbatore,03:00,05:53,195,44,130
TNSTC-TIR-10608,Ultra Deluxe,Tiruvannamalai,Dharmapuri,23:30,09:50,697,18,465
TNSTC-RAM-10609,Express,Ramanathapuram,Sivaganga,23:00,08:44,657,36,438
TNSTC-TEN-10610,Ultra Deluxe,Tenkasi,Villupuram,12:30,22:03,645,17,430
TNSTC-SLM-10611,AC Sleeper,Salem,Cuddalore,09:00,21:36,850,26,567
TNSTC-KAN-10612,Express,Kanyakumari,Namakkal,01:00,04:40,247,25,165
TNSTC-KAL-10613,AC Sleeper,Kallakurichi,Dharmapuri,08:30,12:50,292,24,195
TNSTC-RAM-10614,AC Sleeper,Ramanathapuram,Chennai,08:00,14:06,412,28,275
TNSTC-KAR-10615,Deluxe,Karur,Nilgiris,14:00,21:29,505,45,337
TNSTC-SLM-10616,Ultra Deluxe,Salem,Dharmapuri,09:30,17:18,526,29,351
TNSTC-TNJ-10617,Super Fast,Thanjavur,Coimbatore,03:30,12:19,595,37,397
TNSTC-MAY-10618,AC Sleeper,Mayiladuthurai,Salem,20:30,08:55,838,23,559
TNSTC-TIR-10619,Non AC Seater,Tiruppur,Namakkal,02:30,08:47,424,17,283
TNSTC-KAR-10620,Non AC Seater,Karur,Kanyakumari,08:00,16:33,577,14,385
TNSTC-DIN-10621,Super Fast,Dindigul,Vellore,09:30,20:43,757,34,505
TNSTC-NAG-10622,AC Sleeper,Nagapattinam,Kallakurichi,21:00,08:21,766,44,511
TNSTC-THO-10623,Super Fast,Thoothukudi,Tirunelveli,02:00,09:57,537,19,358
TNSTC-ARI-10624,Non AC Seater,Ariyalur,Tenkasi,18:00,00:10,417,19,278
TNSTC-TEN-10625,AC Sleeper,Tenkasi,Coimbatore,22:30,05:22,463,34,309
TNSTC-TNV-10626,AC Sleeper,Tirunelveli,Sivaganga,14:30,20:00,372,43,248
TNSTC-DIN-10627,Deluxe,Dindigul,Nilgiris,10:00,22:34,849,16,566
TNSTC-VIR-10628,Ultra Deluxe,Virudhunagar,Thanjavur,16:00,19:40,247,45,165
TNSTC-VIR-10629,Ultra Deluxe,Virudhunagar,Kallakurichi,00:00,07:34,511,12,341
TNSTC-NAG-10630,AC Sleeper,Nagapattinam,Erode,06:00,14:57,604,28,403
TNSTC-TRY-10631,Ultra Deluxe,Trichy,Ramanathapuram,02:30,09:23,465,38,310
TNSTC-SIV-10632,Super Fast,Sivaganga,Dharmapuri,12:00,19:21,496,38,331
TNSTC-TRY-10633,AC Sleeper,Trichy,Nilgiris,08:00,11:53,262,29,175
TNSTC-PUD-10634,Non AC Seater,Pudukkottai,Trichy,08:00,14:40,450,26,300
TNSTC-TRY-10635,Super Fast,Trichy,Sivaganga,08:00,09:08,76,27,51
TNSTC-ARI-10636,Deluxe,Ariyalur,Pudukkottai,14:00,16:46,187,31,125
TNSTC-VLR-10637,Non AC Seater,Vellore,Ramanathapuram,06:30,16:46,693,22,462
TNSTC-PER-10638,Non AC Seater,Perambalur,Tenkasi,22:30,04:34,409,31,273
TNSTC-NAM-10639,Deluxe,Namakkal,Tenkasi,01:30,06:50,360,24,240
TNSTC-DIN-10640,Non AC Seater,Dindigul,Tiruppur,15:30,23:30,540,17,360
TNSTC-TIR-10641,Ultra Deluxe,Tiruppur,Villupuram,22:30,07:20,597,29,398
TNSTC-TIR-10642,Deluxe,Tiruvarur,Ramanathapuram,01:00,06:25,366,30,244
TNSTC-CBE-10643,Ultra Deluxe,Coimbatore,Vellore,12:00,22:00,675,36,450
TNSTC-ERD-10644,Non AC Seater,Erode,Sivaganga,07:00,18:25,771,26,514
TNSTC-KRI-10645,AC Sleeper,Krishnagiri,Mayiladuthurai,03:30,10:18,459,12,306
TNSTC-TIR-10646,Express,Tiruppur,Erode,02:00,09:17,492,43,328
TNSTC-SIV-10647,Non AC Seater,Sivaganga,Villupuram,14:00,19:32,373,24,249
TNSTC-NAG-10648,Deluxe,Nagapattinam,Chengalpattu,00:30,04:04,241,15,161
TNSTC-TIR-10649,Super Fast,Tiruvannamalai,Namakkal,01:00,04:14,219,37,146
TNSTC-PUD-10650,Super Fast,Pudukkottai,Ariyalur,17:30,00:58,504,34,336
TNSTC-NAM-10651,Deluxe,Namakkal,Salem,17:00,23:12,418,20,279
TNSTC-NIL-10652,Ultra Deluxe,Nilgiris,Tiruvarur,16:00,23:22,498,16,332
TNSTC-KAN-10653,Super Fast,Kanyakumari,Dharmapuri,11:30,15:32,273,35,182
TNSTC-VIL-10654,Non AC Seater,Villupuram,Thoothukudi,00:00,09:12,621,25,414
TNSTC-TNV-10655,Ultra Deluxe,Tirunelveli,Mayiladuthurai,21:00,09:49,865,20,577
TNSTC-NAG-10656,Ultra Deluxe,Nagapattinam,Nilgiris,14:00,00:56,738,30,492
TNSTC-KAN-10657,Super Fast,Kanyakumari,Tiruvarur,18:30,23:54,364,18,243
TNSTC-KRI-10658,Ultra Deluxe,Krishnagiri,Kallakurichi,14:30,22:59,573,41,382
TNSTC-TNV-10659,AC Sleeper,Tirunelveli,Mayiladuthurai,18:30,19:47,87,32,58
TNSTC-TNV-10660,Deluxe,Tirunelveli,Tiruppur,03:30,13:52,700,38,467
TNSTC-RAN-10661,AC Sleeper,Ranipet,Tirunelveli,22:00,07:17,627,33,418
TNSTC-NIL-10662,Super Fast,Nilgiris,Karur,12:00,14:52,193,22,129
TNSTC-CHE-10663,Super Fast,Chengalpattu,Trichy,06:00,10:26,300,16,200
TNSTC-TIR-10664,AC Sleeper,Tiruppur,Madurai,07:00,10:17,222,11,148
TNSTC-CUD-10665,Non AC Seater,Cuddalore,Salem,04:00,11:06,480,29,320
TNSTC-DIN-10666,Deluxe,Dindigul,Ariyalur,14:30,03:07,852,25,568
TNSTC-RAN-10667,AC Sleeper,Ranipet,Madurai,23:00,00:42,115,27,77
TNSTC-VIL-10668,Ultra Deluxe,Villupuram,Trichy,17:00,23:16,423,12,282
TNSTC-VIR-10669,Ultra Deluxe,Virudhunagar,Vellore,13:00,00:38,786,10,524
TNSTC-TIR-10670,Non AC Seater,Tiruvannamalai,Mayiladuthurai,23:00,03:54,331,31,221
TNSTC-ERD-10671,Non AC Seater,Erode,Kanyakumari,07:00,08:12,81,23,54
TNSTC-THO-10672,Express,Thoothukudi,Theni,18:30,06:18,796,32,531
TNSTC-THO-10673,Ultra Deluxe,Thoothukudi,Karur,08:00,13:04,342,42,228
TNSTC-TNV-10674,Ultra Deluxe,Tirunelveli,Villupuram,23:30,05:58,436,41,291
TNSTC-KAN-10675,Express,Kanyakumari,Tenkasi,21:00,00:48,256,23,171
TNSTC-NAM-10676,Super Fast,Namakkal,Theni,22:00,07:34,646,31,431
TNSTC-KRI-10677,Express,Krishnagiri,Tenkasi,16:00,18:05,141,41,94
TNSTC-TEN-10678,Non AC Seater,Tenkasi,Thanjavur,13:00,15:05,141,35,94
TNSTC-ERD-10679,Non AC Seater,Erode,Virudhunagar,03:00,07:21,294,23,196
TNSTC-VIR-10680,Super Fast,Virudhunagar,Erode,17:30,02:43,622,22,415
TNSTC-TIR-10681,Express,Tiruppur,Tiruvarur,16:00,02:45,726,31,484
TNSTC-TIR-10682,Super Fast,Tiruppur,Nilgiris,13:00,21:02,543,24,362
TNSTC-TNI-10683,Non AC Seater,Theni,Thanjavur,23:30,07:04,511,18,341
TNSTC-MDU-10684,Super Fast,Madurai,Dharmapuri,07:00,11:12,283,44,189
TNSTC-TNI-10685,Non AC Seater,Theni,Ariyalur,06:00,16:46,727,38,485
TNSTC-DIN-10686,AC Sleeper,Dindigul,Tiruppur,23:00,08:05,613,29,409
TNSTC-TIR-10687,Super Fast,Tiruppur,Karur,19:30,22:12,183,10,122
TNSTC-KAL-10688,Express,Kallakurichi,Perambalur,03:30,06:27,199,44,133
TNSTC-CUD-10689,Deluxe,Cuddalore,Perambalur,02:30,13:03,712,16,475
TNSTC-ARI-10690,Ultra Deluxe,Ariyalur,Dharmapuri,20:00,05:36,648,34,432
TNSTC-TEN-10691,Ultra Deluxe,Tenkasi,Chengalpattu,18:30,05:30,742,22,495
TNSTC-PER-10692,Super Fast,Perambalur,Virudhunagar,02:30,07:44,354,30,236
TNSTC-DIN-10693,Super Fast,Dindigul,Tirunelveli,19:00,03:21,564,41,376
TNSTC-TIR-10694,Ultra Deluxe,Tiruvannamalai,Thoothukudi,23:30,06:39,483,39,322
TNSTC-ERD-10695,Express,Erode,Dindigul,19:00,22:37,244,43,163
TNSTC-KAN-10696,Ultra Deluxe,Kanyakumari,Madurai,00:00,06:29,438,34,292
TNSTC-THO-10697,Non AC Seater,Thoothukudi,Tirunelveli,12:00,19:45,523,41,349
TNSTC-RAM-10698,Deluxe,Ramanathapuram,Tiruvarur,15:00,16:12,81,37,54
TNSTC-KAN-10699,Non AC Seater,Kanyakumari,Pudukkottai,07:30,19:40,822,45,548
TNSTC-KRI-10700,Ultra Deluxe,Krishnagiri,Theni,07:00,13:42,453,41,302
TNSTC-TNI-10701,Super Fast,Theni,Erode,20:30,03:20,462,10,308
TNSTC-MDU-10702,Express,Madurai,Dindigul,02:00,07:40,382,13,255
TNSTC-TEN-10703,Super Fast,Tenkasi,Krishnagiri,15:00,21:38,448,38,299
TNSTC-CHE-10704,Ultra Deluxe,Chengalpattu,Karur,11:00,15:37,312,34,208
TNSTC-VLR-10705,Non AC Seater,Vellore,Ariyalur,02:00,10:26,570,32,380
TNSTC-ARI-10706,Ultra Deluxe,Ariyalur,Mayiladuthurai,00:00,02:37,177,38,118
TNSTC-MDU-10707,AC Sleeper,Madurai,Perambalur,13:00,22:13,622,20,415
TNSTC-KAL-10708,Super Fast,Kallakurichi,Tiruvannamalai,19:00,06:38,786,42,524
TNSTC-KAL-10709,Ultra Deluxe,Kallakurichi,Theni,00:00,04:13,285,27,190
TNSTC-THO-10710,Ultra Deluxe,Thoothukudi,Nagapattinam,20:30,22:51,159,25,106
TNSTC-RAN-10711,Super Fast,Ranipet,Tiruvannamalai,15:30,01:03,645,27,430
TNSTC-DIN-10712,Express,Dindigul,Tiruvannamalai,05:30,18:19,865,25,577
TNSTC-CBE-10713,Super Fast,Coimbatore,Chennai,21:00,22:12,81,30,54
TNSTC-DIN-10714,Non AC Seater,Dindigul,Tenkasi,01:30,11:16,660,27,440
TNSTC-SIV-10715,AC Sleeper,Sivaganga,Perambalur,13:00,16:45,253,29,169
TNSTC-CHE-10716,Express,Chengalpattu,Sivaganga,13:30,20:24,466,38,311
TNSTC-RAN-10717,AC Sleeper,Ranipet,Dindigul,13:30,17:04,241,44,161
TNSTC-THO-10718,Ultra Deluxe,Thoothukudi,Erode,08:30,14:54,432,12,288
TNSTC-ARI-10719,AC Sleeper,Ariyalur,Nagapattinam,20:30,07:39,753,30,502
TNSTC-PER-10720,Super Fast,Perambalur,Ariyalur,14:30,21:52,498,43,332
TNSTC-TIR-10721,Express,Tiruvarur,Kanyakumari,14:30,01:22,733,30,489
TNSTC-TNJ-10722,Non AC Seater,Thanjavur,Perambalur,03:00,08:41,384,18,256
TNSTC-TNV-10723,Super Fast,Tirunelveli,Villupuram,18:00,05:01,744,29,496
TNSTC-SLM-10724,Super Fast,Salem,Theni,08:00,14:36,445,34,297
TNSTC-TIR-10725,Ultra Deluxe,Tiruppur,Villupuram,18:30,02:00,507,29,338
TNSTC-MAY-10726,Express,Mayiladuthurai,Tiruvannamalai,15:00,18:33,240,38,160
TNSTC-TNI-10727,Super Fast,Theni,Villupuram,08:00,20:56,873,34,582
TNSTC-CHN-10728,Express,Chennai,Vellore,10:30,19:20,597,41,398
TNSTC-PUD-10729,Ultra Deluxe,Pudukkottai,Erode,18:00,23:17,357,16,238
TNSTC-VIR-10730,Express,Virudhunagar,Nagapattinam,01:00,03:38,178,43,119
TNSTC-TNI-10731,Express,Theni,Dharmapuri,20:00,03:58,538,44,359
TNSTC-CHN-10732,Non AC Seater,Chennai,Karur,11:30,23:06,783,26,522
TNSTC-VLR-10733,Super Fast,Vellore,Ramanathapuram,18:30,05:12,723,35,482
TNSTC-ERD-10734,Express,Erode,Karur,16:00,21:10,349,39,233
TNSTC-VLR-10735,Super Fast,Vellore,Thanjavur,04:30,11:34,477,11,318
TNSTC-TEN-10736,Express,Tenkasi,Chengalpattu,05:00,14:34,646,32,431
TNSTC-VIR-10737,Super Fast,Virudhunagar,Thoothukudi,09:00,14:32,373,38,249
TNSTC-SLM-10738,Deluxe,Salem,Tirunelveli,20:30,08:54,837,24,558
TNSTC-TIR-10739,Non AC Seater,Tiruvarur,Ariyalur,11:00,16:18,358,38,239
TNSTC-CHE-10740,Ultra Deluxe,Chengalpattu,Ramanathapuram,15:00,16:09,78,39,52
TNSTC-TNI-10741,Deluxe,Theni,Nagapattinam,11:00,18:40,517,22,345
TNSTC-KAL-10742,Deluxe,Kallakurichi,Virudhunagar,11:00,12:16,85,35,57
TNSTC-MDU-10743,Super Fast,Madurai,Namakkal,22:30,03:39,348,38,232
TNSTC-THO-10744,Deluxe,Thoothukudi,Erode,11:30,22:26,738,33,492
TNSTC-TNJ-10745,Express,Thanjavur,Erode,05:00,08:44,252,34,168
TNSTC-MAY-10746,Ultra Deluxe,Mayiladuthurai,Virudhunagar,01:30,03:31,136,21,91
TNSTC-MAY-10747,Non AC Seater,Mayiladuthurai,Tiruvannamalai,06:30,13:00,439,36,293
TNSTC-VIL-10748,Deluxe,Villupuram,Kanyakumari,01:00,06:06,345,26,230
TNSTC-PUD-10749,Express,Pudukkottai,Sivaganga,06:00,10:21,294,26,196
TNSTC-THO-10750,AC Sleeper,Thoothukudi,Perambalur,21:00,04:46,525,25,350
TNSTC-ARI-10751,Express,Ariyalur,Nagapattinam,06:00,11:21,361,23,241
TNSTC-RAN-10752,Super Fast,Ranipet,Nilgiris,13:00,21:57,604,34,403
TNSTC-CHN-10753,AC Sleeper,Chennai,Erode,09:30,11:26,130,45,87
TNSTC-PER-10754,Deluxe,Perambalur,Tenkasi,18:30,04:54,702,20,468
TNSTC-NAG-10755,Deluxe,Nagapattinam,Dharmapuri,12:00,15:30,237,17,158
TNSTC-TNJ-10756,Super Fast,Thanjavur,Tirunelveli,06:30,19:28,876,42,584
TNSTC-TEN-10757,Express,Tenkasi,Salem,02:30,13:56,772,44,515
TNSTC-NAM-10758,Deluxe,Namakkal,Tenkasi,02:00,05:20,225,20,150
TNSTC-TIR-10759,Deluxe,Tiruvannamalai,Virudhunagar,23:00,03:24,297,24,198
TNSTC-PUD-10760,Super Fast,Pudukkottai,Theni,08:30,14:12,385,32,257
TNSTC-MAY-10761,AC Sleeper,Mayiladuthurai,Kanyakumari,04:00,15:08,751,28,501
TNSTC-VIR-10762,Express,Virudhunagar,Krishnagiri,09:00,20:16,760,13,507
TNSTC-NAG-10763,Express,Nagapattinam,Namakkal,11:30,21:44,691,36,461
TNSTC-TIR-10764,Ultra Deluxe,Tiruppur,Thanjavur,14:30,03:31,879,33,586
TNSTC-MDU-10765,Express,Madurai,Nilgiris,23:00,08:02,610,36,407
TNSTC-KAN-10766,Express,Kanyakumari,Nilgiris,22:00,03:20,360,24,240
TNSTC-TIR-10767,Ultra Deluxe,Tiruvarur,Madurai,06:30,16:44,691,39,461
TNSTC-MAY-10768,AC Sleeper,Mayiladuthurai,Chengalpattu,05:00,09:34,309,12,206
TNSTC-MAY-10769,Non AC Seater,Mayiladuthurai,Tiruvannamalai,22:30,09:26,738,32,492
TNSTC-PUD-10770,Super Fast,Pudukkottai,Ariyalur,03:00,05:12,148,45,99
TNSTC-TIR-10771,Ultra Deluxe,Tiruvannamalai,Erode,04:30,10:46,423,17,282
TNSTC-TNJ-10772,Ultra Deluxe,Thanjavur,Nagapattinam,19:00,05:56,738,25,492
TNSTC-TIR-10773,Non AC Seater,Tiruvarur,Cuddalore,20:00,21:18,88,11,59
TNSTC-THO-10774,Ultra Deluxe,Thoothukudi,Namakkal,12:30,21:03,577,24,385
TNSTC-VLR-10775,AC Sleeper,Vellore,Kanyakumari,02:00,04:38,178,18,119
TNSTC-NIL-10776,Ultra Deluxe,Nilgiris,Tiruvannamalai,04:30,09:48,358,19,239
TNSTC-VIR-10777,AC Sleeper,Virudhunagar,Madurai,23:00,10:37,784,28,523
TNSTC-TIR-10778,Express,Tiruvannamalai,Pudukkottai,06:00,15:00,607,21,405
TNSTC-SLM-10779,Deluxe,Salem,Nilgiris,09:30,14:39,348,26,232
TNSTC-CHN-10780,Super Fast,Chennai,Kallakurichi,17:00,03:06,682,16,455
TNSTC-ARI-10781,Express,Ariyalur,Dharmapuri,10:30,14:48,291,23,194
TNSTC-KAL-10782,Express,Kallakurichi,Chennai,14:00,20:56,468,41,312
TNSTC-TNI-10783,Super Fast,Theni,Madurai,01:30,03:22,126,34,84
TNSTC-DIN-10784,Non AC Seater,Dindigul,Trichy,18:00,05:26,772,16,515
TNSTC-NAM-10785,Express,Namakkal,Dharmapuri,02:00,06:24,297,26,198
TNSTC-RAN-10786,Super Fast,Ranipet,Kallakurichi,08:00,15:21,496,35,331
TNSTC-KAN-10787,Non AC Seater,Kanyakumari,Cuddalore,22:00,03:20,360,30,240
TNSTC-PUD-10788,Ultra Deluxe,Pudukkottai,Thanjavur,10:30,14:14,252,39,168
TNSTC-CUD-10789,Super Fast,Cuddalore,Dharmapuri,13:00,22:41,654,44,436
TNSTC-KAR-10790,Deluxe,Karur,Perambalur,11:30,19:28,538,16,359
TNSTC-DHA-10791,AC Sleeper,Dharmapuri,Tenkasi,10:30,19:39,618,27,412
TNSTC-RAM-10792,Deluxe,Ramanathapuram,Thoothukudi,20:30,01:55,366,38,244
TNSTC-KAN-10793,Ultra Deluxe,Kanyakumari,Salem,03:30,05:19,123,15,82
TNSTC-TNI-10794,AC Sleeper,Theni,Namakkal,04:30,15:00,709,41,473
TNSTC-NAM-10795,Non AC Seater,Namakkal,Tenkasi,03:00,06:32,238,16,159
TNSTC-CHN-10796,Deluxe,Chennai,Dharmapuri,21:30,09:12,790,44,527
TNSTC-KAN-10797,Deluxe,Kanyakumari,Nilgiris,09:30,20:47,762,43,508
TNSTC-NAG-10798,Ultra Deluxe,Nagapattinam,Coimbatore,05:00,08:08,211,43,141
TNSTC-NIL-10799,AC Sleeper,Nilgiris,Perambalur,07:00,11:21,294,19,196
TNSTC-SIV-10800,Super Fast,Sivaganga,Virudhunagar,16:30,21:14,319,39,213
TNSTC-PER-10801,Deluxe,Perambalur,Thanjavur,02:30,10:36,547,10,365
TNSTC-PER-10802,Non AC Seater,Perambalur,Pudukkottai,02:30,04:24,129,12,86
TNSTC-CBE-10803,Deluxe,Coimbatore,Krishnagiri,17:30,03:02,643,22,429
TNSTC-CHN-10804,Ultra Deluxe,Chennai,Perambalur,11:30,16:38,346,44,231
TNSTC-VLR-10805,Deluxe,Vellore,Chennai,18:00,06:10,822,13,548
TNSTC-ERD-10806,Express,Erode,Karur,06:00,08:04,139,36,93
TNSTC-VLR-10807,AC Sleeper,Vellore,Thanjavur,19:00,20:10,79,44,53
TNSTC-DIN-10808,Super Fast,Dindigul,Coimbatore,09:30,17:35,546,28,364
TNSTC-VLR-10809,Ultra Deluxe,Vellore,Dharmapuri,20:00,04:24,567,29,378
TNSTC-KAL-10810,Super Fast,Kallakurichi,Perambalur,01:30,11:20,664,24,443
TNSTC-VLR-10811,Non AC Seater,Vellore,Villupuram,02:30,07:31,339,33,226
TNSTC-CBE-10812,Super Fast,Coimbatore,Nilgiris,12:00,00:37,852,17,568
TNSTC-ARI-10813,Non AC Seater,Ariyalur,Tirunelveli,00:00,06:09,415,14,277
TNSTC-CUD-10814,Super Fast,Cuddalore,Virudhunagar,10:30,16:06,378,16,252
TNSTC-SLM-10815,Express,Salem,Chengalpattu,22:30,01:31,204,23,136
TNSTC-RAN-10816,Super Fast,Ranipet,Thanjavur,22:30,05:50,495,39,330
TNSTC-TRY-10817,AC Sleeper,Trichy,Nilgiris,06:30,12:15,388,40,259
TNSTC-KRI-10818,Non AC Seater,Krishnagiri,Madurai,14:00,17:16,220,32,147
TNSTC-NAG-10819,Deluxe,Nagapattinam,Tenkasi,17:30,20:27,199,27,133
TNSTC-VLR-10820,Ultra Deluxe,Vellore,Madurai,15:30,02:32,745,14,497
TNSTC-CHN-10821,Super Fast,Chennai,Pudukkottai,01:30,09:26,535,35,357
TNSTC-SIV-10822,Super Fast,Sivaganga,Vellore,23:00,12:02,880,35,587
TNSTC-RAN-10823,Express,Ranipet,Tiruvarur,06:00,08:02,138,10,92
TNSTC-TNI-10824,Super Fast,Theni,Tiruvannamalai,18:00,02:06,547,41,365
TNSTC-RAM-10825,Express,Ramanathapuram,Perambalur,08:00,19:36,783,16,522
TNSTC-RAN-10826,Super Fast,Ranipet,Dindigul,03:30,06:26,198,25,132
TNSTC-TEN-10827,Deluxe,Tenkasi,Tiruppur,00:00,09:56,670,35,447
TNSTC-THO-10828,AC Sleeper,Thoothukudi,Krishnagiri,01:30,08:20,462,37,308
TNSTC-CHE-10829,Ultra Deluxe,Chengalpattu,Dindigul,03:30,10:40,484,33,323
TNSTC-DIN-10830,Super Fast,Dindigul,Madurai,14:30,00:28,673,36,449
TNSTC-TRY-10831,Express,Trichy,Tiruvarur,01:00,10:54,669,45,446
TNSTC-ARI-10832,Ultra Deluxe,Ariyalur,Ranipet,16:00,02:18,696,23,464
TNSTC-TIR-10833,Non AC Seater,Tiruppur,Salem,01:30,13:44,826,23,551
TNSTC-RAN-10834,Non AC Seater,Ranipet,Tiruvannamalai,05:00,11:02,408,14,272
TNSTC-DHA-10835,Express,Dharmapuri,Mayiladuthurai,15:00,01:28,706,29,471
TNSTC-NAM-10836,Deluxe,Namakkal,Tenkasi,18:30,05:20,732,24,488
TNSTC-RAN-10837,Express,Ranipet,Trichy,06:00,15:06,615,22,410
TNSTC-NAM-10838,Super Fast,Namakkal,Dindigul,17:00,06:14,894,38,596
TNSTC-TNV-10839,Deluxe,Tirunelveli,Coimbatore,07:00,19:45,861,36,574
TNSTC-KAR-10840,Non AC Seater,Karur,Tenkasi,07:00,13:58,471,39,314
TNSTC-CHN-10841,Deluxe,Chennai,Cuddalore,23:30,11:18,796,45,531
TNSTC-KAR-10842,Express,Karur,Tirunelveli,02:30,04:59,168,33,112
TNSTC-PUD-10843,Super Fast,Pudukkottai,Virudhunagar,19:00,04:30,642,10,428
TNSTC-NAG-10844,AC Sleeper,Nagapattinam,Krishnagiri,10:00,13:56,265,12,177
TNSTC-NIL-10845,AC Sleeper,Nilgiris,Tenkasi,08:30,12:30,270,23,180
TNSTC-MDU-10846,Ultra Deluxe,Madurai,Salem,22:00,01:09,213,21,142
TNSTC-KAN-10847,Ultra Deluxe,Kanyakumari,Krishnagiri,05:00,09:57,334,35,223
TNSTC-VLR-10848,Super Fast,Vellore,Thoothukudi,04:30,16:00,777,43,518
TNSTC-NAM-10849,Express,Namakkal,Theni,22:30,03:44,354,28,236
TNSTC-TEN-10850,Non AC Seater,Tenkasi,Tiruvannamalai,13:00,22:25,636,13,424
TNSTC-ERD-10851,AC Sleeper,Erode,Tiruppur,14:30,02:54,837,28,558
TNSTC-CHE-10852,Express,Chengalpattu,Pudukkottai,13:00,01:38,853,14,569
TNSTC-ARI-10853,Ultra Deluxe,Ariyalur,Krishnagiri,23:00,07:37,582,17,388
TNSTC-TNI-10854,AC Sleeper,Theni,Ariyalur,03:30,16:43,892,32,595
TNSTC-DIN-10855,Super Fast,Dindigul,Cuddalore,09:30,15:04,376,40,251
TNSTC-CBE-10856,Ultra Deluxe,Coimbatore,Kallakurichi,17:00,01:06,547,42,365
TNSTC-VIL-10857,Ultra Deluxe,Villupuram,Dindigul,09:00,10:53,127,11,85
TNSTC-VIL-10858,Super Fast,Villupuram,Ramanathapuram,00:00,03:58,268,20,179
TNSTC-MAY-10859,AC Sleeper,Mayiladuthurai,Ranipet,03:30,12:50,630,13,420
TNSTC-KAR-10860,Deluxe,Karur,Ranipet,19:00,05:08,684,15,456
TNSTC-RAN-10861,AC Sleeper,Ranipet,Virudhunagar,10:00,21:09,753,21,502
TNSTC-DHA-10862,Deluxe,Dharmapuri,Thanjavur,03:30,06:38,211,32,141
TNSTC-NIL-10863,Non AC Seater,Nilgiris,Ramanathapuram,15:30,00:42,621,25,414
TNSTC-TIR-10864,Deluxe,Tiruvarur,Ramanathapuram,05:00,06:45,118,39,79
TNSTC-VIR-10865,Express,Virudhunagar,Ranipet,05:00,06:28,99,39,66
TNSTC-TRY-10866,Non AC Seater,Trichy,Ranipet,10:00,11:25,96,16,64
TNSTC-TIR-10867,Super Fast,Tiruvannamalai,Vellore,14:00,01:29,775,30,517
TNSTC-ERD-10868,Deluxe,Erode,Salem,01:00,02:17,87,37,58
TNSTC-KAR-10869,Non AC Seater,Karur,Virudhunagar,15:30,01:30,675,13,450
TNSTC-VIR-10870,AC Sleeper,Virudhunagar,Kanyakumari,13:00,22:34,646,19,431
TNSTC-TEN-10871,Express,Tenkasi,Tiruppur,02:00,09:44,522,13,348
TNSTC-KRI-10872,AC Sleeper,Krishnagiri,Thoothukudi,19:00,20:22,93,19,62
TNSTC-TIR-10873,Non AC Seater,Tiruvarur,Erode,07:30,11:30,270,40,180
TNSTC-RAN-10874,Ultra Deluxe,Ranipet,Thanjavur,11:00,12:13,82,26,55
